 srcIp, dstIp, ipProto, srcPort, dstPort,srcMac, dstMac, ethType, protocol
192.168.1.1,192.168.1.240,17,53,47390,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47399,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47473,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47604,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47609,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47614,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47619,0,0,3,3
192.168.1.1,192.168.1.240,17,53,47628,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47636,0,0,3,3
192.168.1.1,192.168.1.240,17,53,47713,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47723,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47726,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47735,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47761,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47766,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47773,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47800,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47807,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47810,0,0,3,3
192.168.1.1,192.168.1.240,17,53,47812,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47825,0,0,3,3
192.168.1.1,192.168.1.240,17,53,47826,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47847,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47854,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47863,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47866,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47870,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47874,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47875,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47878,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47891,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47894,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47896,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47910,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47922,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47940,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47972,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47980,0,0,2,2
192.168.1.1,192.168.1.240,17,53,47992,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48060,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48073,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48100,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48102,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48107,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48109,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48117,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48190,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48243,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48249,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48263,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48374,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48540,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48559,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48562,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48564,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48565,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48568,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48576,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48579,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48588,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48673,0,0,3,3
192.168.1.1,192.168.1.240,17,53,48676,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48684,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48695,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48714,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48804,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48805,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48821,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48826,0,0,3,3
192.168.1.1,192.168.1.240,17,53,48910,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48914,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48919,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48921,0,0,3,3
192.168.1.1,192.168.1.240,17,53,48924,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48930,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48937,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48942,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48948,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48954,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48964,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48972,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48973,0,0,2,2
192.168.1.1,192.168.1.240,17,53,48977,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49001,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49021,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49047,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49051,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49052,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49061,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49064,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49073,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49124,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49129,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49130,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49136,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49138,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49151,0,0,3,3
192.168.1.1,192.168.1.240,17,53,49153,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49165,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49167,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49176,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49188,0,0,3,3
192.168.1.1,192.168.1.240,17,53,49190,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49208,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49261,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49271,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49291,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49293,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49294,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49307,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49309,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49310,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49326,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49328,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49335,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49339,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49361,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49396,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49438,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49445,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49472,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49570,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49579,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49581,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49582,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49583,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49595,0,0,2,2
192.168.1.1,192.168.1.240,17,53,49890,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50015,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50024,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50025,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50026,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50047,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50048,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50051,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50060,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50061,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50117,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50119,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50132,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50140,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50161,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50174,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50184,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50188,0,0,3,3
192.168.1.1,192.168.1.240,17,53,50194,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50197,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50240,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50242,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50245,0,0,3,3
192.168.1.1,192.168.1.240,17,53,50248,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50267,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50304,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50310,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50321,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50377,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50378,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50379,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50384,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50392,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50394,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50423,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50427,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50429,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50437,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50439,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50457,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50553,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50560,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50569,0,0,3,3
192.168.1.1,192.168.1.240,17,53,50692,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50697,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50887,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50892,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50990,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50992,0,0,2,2
192.168.1.1,192.168.1.240,17,53,50999,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51301,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51302,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51329,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51332,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51343,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51347,0,0,3,3
192.168.1.1,192.168.1.240,17,53,51355,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51374,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51377,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51378,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51380,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51383,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51392,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51403,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51445,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51456,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51462,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51467,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51486,0,0,3,3
192.168.1.1,192.168.1.240,17,53,51508,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51512,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51513,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51516,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51525,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51528,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51575,0,0,4,4
192.168.1.1,192.168.1.240,17,53,51583,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51651,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51750,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51752,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51758,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51759,0,0,2,2
192.168.1.1,192.168.1.240,17,53,51760,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52524,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52525,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52529,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52606,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52610,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52612,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52655,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52672,0,0,3,3
192.168.1.1,192.168.1.240,17,53,52678,0,0,4,4
192.168.1.1,192.168.1.240,17,53,52688,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52691,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52696,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52698,0,0,4,4
192.168.1.1,192.168.1.240,17,53,52707,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52712,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52715,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52719,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52723,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52731,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52733,0,0,3,3
192.168.1.1,192.168.1.240,17,53,52743,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52768,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52783,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52787,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52794,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52795,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52824,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52832,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52839,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52844,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52845,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52854,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52857,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52858,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52859,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52870,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52875,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52964,0,0,3,3
192.168.1.1,192.168.1.240,17,53,52986,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52994,0,0,2,2
192.168.1.1,192.168.1.240,17,53,52997,0,0,3,3
192.168.1.1,192.168.1.240,17,53,52999,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53612,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53908,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53911,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53913,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53920,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53921,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53932,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53940,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53945,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53963,0,0,3,3
192.168.1.1,192.168.1.240,17,53,53972,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53973,0,0,2,2
192.168.1.1,192.168.1.240,17,53,53978,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54005,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54013,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54022,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54023,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54030,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54043,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54050,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54058,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54061,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54068,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54091,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54100,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54108,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54113,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54139,0,0,3,3
192.168.1.1,192.168.1.240,17,53,54152,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54156,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54158,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54169,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54171,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54188,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54196,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54199,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54211,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54214,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54215,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54216,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54221,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54226,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54227,0,0,3,3
192.168.1.1,192.168.1.240,17,53,54233,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54235,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54241,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54244,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54245,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54248,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54253,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54256,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54263,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54264,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54276,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54702,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54810,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54811,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54812,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54913,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54917,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54918,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54923,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54926,0,0,2,2
192.168.1.1,192.168.1.240,17,53,54941,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55002,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55003,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55004,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55008,0,0,3,3
192.168.1.1,192.168.1.240,17,53,55012,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55025,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55049,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55053,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55060,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55081,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55084,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55086,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55087,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55117,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55126,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55180,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55228,0,0,3,3
192.168.1.1,192.168.1.240,17,53,55233,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55237,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55272,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55294,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55298,0,0,3,3
192.168.1.1,192.168.1.240,17,53,55350,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55356,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55357,0,0,3,3
192.168.1.1,192.168.1.240,17,53,55365,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55384,0,0,3,3
192.168.1.1,192.168.1.240,17,53,55406,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55411,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55428,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55441,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55445,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55446,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55450,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55453,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55454,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55461,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55462,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55470,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55479,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55484,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55491,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55494,0,0,3,3
192.168.1.1,192.168.1.240,17,53,55507,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55545,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55553,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55557,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55571,0,0,2,2
192.168.1.1,192.168.1.240,17,53,55586,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56001,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56009,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56012,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56027,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56105,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56125,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56126,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56134,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56144,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56145,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56162,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56164,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56170,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56172,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56175,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56177,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56188,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56189,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56194,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56196,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56198,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56201,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56211,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56223,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56226,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56244,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56262,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56263,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56274,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56279,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56288,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56289,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56292,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56296,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56297,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56308,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56314,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56329,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56333,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56340,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56345,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56346,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56351,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56371,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56374,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56381,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56390,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56393,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56395,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56398,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56408,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56410,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56411,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56417,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56418,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56422,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56424,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56427,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56440,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56443,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56446,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56449,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56450,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56463,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56469,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56477,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56485,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56487,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56497,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56501,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56504,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56505,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56530,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56531,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56539,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56540,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56545,0,0,3,3
192.168.1.1,192.168.1.240,17,53,56548,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56549,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56550,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56553,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56565,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56580,0,0,4,4
192.168.1.1,192.168.1.240,17,53,56582,0,0,2,2
192.168.1.1,192.168.1.240,17,53,56586,0,0,2,2
