 srcIp, dstIp, ipProto, srcPort, dstPort,srcMac, dstMac, ethType, protocol
192.168.1.156,192.168.1.1,17,33088,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33090,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33407,53,0,0,3,3
192.168.1.156,192.168.1.1,17,33417,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33418,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33504,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33511,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33514,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33515,53,0,0,3,3
192.168.1.156,192.168.1.1,17,33528,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33532,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33543,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33612,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33615,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33617,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33863,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33867,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33878,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33893,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33898,53,0,0,2,2
192.168.1.156,192.168.1.1,17,33899,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34010,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34013,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34016,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34022,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34039,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34040,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34043,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34058,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34072,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34079,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34093,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34095,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34135,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34153,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34601,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34602,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34612,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34618,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34717,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34730,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34738,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34747,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34748,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34749,53,0,0,3,3
192.168.1.156,192.168.1.1,17,34800,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34803,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34806,53,0,0,3,3
192.168.1.156,192.168.1.1,17,34807,53,0,0,3,3
192.168.1.156,192.168.1.1,17,34821,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34827,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34830,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34844,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34845,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34849,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34854,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34861,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34864,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34867,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34876,53,0,0,2,2
192.168.1.156,192.168.1.1,17,34877,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35000,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35008,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35009,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35010,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35015,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35018,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35024,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35028,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35032,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35035,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35039,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35046,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35053,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35054,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35055,53,0,0,3,3
192.168.1.156,192.168.1.1,17,35056,53,0,0,3,3
192.168.1.156,192.168.1.1,17,35060,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35071,53,0,0,3,3
192.168.1.156,192.168.1.1,17,35097,53,0,0,3,3
192.168.1.156,192.168.1.1,17,35101,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35102,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35111,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35116,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35125,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35134,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35152,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35167,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35174,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35184,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35190,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35192,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35212,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35220,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35244,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35248,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35259,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35295,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35308,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35345,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35356,53,0,0,3,3
192.168.1.156,192.168.1.1,17,35369,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35376,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35383,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35385,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35393,53,0,0,3,3
192.168.1.156,192.168.1.1,17,35466,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35480,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35809,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35906,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35921,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35927,53,0,0,2,2
192.168.1.156,192.168.1.1,17,35940,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36000,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36004,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36018,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36019,53,0,0,3,3
192.168.1.156,192.168.1.1,17,36025,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36030,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36035,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36040,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36042,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36048,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36109,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36114,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36119,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36137,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36147,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36150,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36161,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36172,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36175,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36202,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36215,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36218,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36250,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36262,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36265,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36295,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36302,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36308,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36311,53,0,0,3,3
192.168.1.156,192.168.1.1,17,36320,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36329,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36357,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36359,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36381,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36382,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36385,53,0,0,3,3
192.168.1.156,192.168.1.1,17,36401,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36405,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36408,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36414,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36418,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36419,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36425,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36428,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36446,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36448,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36450,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36451,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36452,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36453,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36471,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36472,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36474,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36475,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36485,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36494,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36496,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36511,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36516,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36519,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36520,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36537,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36553,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36555,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36558,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36559,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36569,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36570,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36572,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36577,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36586,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36601,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36621,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36625,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36627,53,0,0,3,3
192.168.1.156,192.168.1.1,17,36658,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36666,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36686,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36689,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36691,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36699,53,0,0,2,2
192.168.1.156,192.168.1.1,17,36797,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37002,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37006,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37007,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37009,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37014,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37016,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37018,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37019,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37027,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37029,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37031,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37037,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37048,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37078,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37079,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37091,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37095,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37215,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37216,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37218,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37220,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37229,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37233,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37236,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37238,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37301,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37320,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37326,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37331,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37334,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37343,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37349,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37351,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37359,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37362,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37363,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37365,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37368,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37370,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37372,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37373,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37378,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37406,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37412,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37420,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37435,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37440,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37455,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37480,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37483,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37487,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37493,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37502,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37510,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37514,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37537,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37539,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37544,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37548,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37559,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37564,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37568,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37569,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37582,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37584,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37596,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37622,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37624,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37628,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37633,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37645,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37646,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37650,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37664,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37665,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37673,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37686,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37694,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37730,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37741,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37744,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37747,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37751,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37754,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37755,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37767,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37792,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37797,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37798,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37814,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37827,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37834,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37835,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37843,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37851,53,0,0,3,3
192.168.1.156,192.168.1.1,17,37852,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37868,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37892,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37895,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37898,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37899,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37916,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37925,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37933,53,0,0,4,4
192.168.1.156,192.168.1.1,17,37936,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37950,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37951,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37954,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37957,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37969,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37983,53,0,0,2,2
192.168.1.156,192.168.1.1,17,37995,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38018,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38019,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38022,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38029,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38031,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38046,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38084,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38085,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38099,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38141,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38144,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38152,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38172,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38183,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38184,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38189,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38195,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38198,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38203,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38205,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38210,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38220,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38223,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38225,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38229,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38233,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38234,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38239,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38244,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38272,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38283,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38297,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38306,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38308,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38310,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38311,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38314,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38315,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38326,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38335,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38344,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38346,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38347,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38358,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38375,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38377,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38390,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38391,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38401,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38406,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38423,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38424,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38447,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38448,53,0,0,4,4
192.168.1.156,192.168.1.1,17,38504,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38508,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38521,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38522,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38528,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38531,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38539,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38541,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38551,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38633,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38642,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38660,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38666,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38677,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38680,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38682,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38686,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38691,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38695,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38705,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38711,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38722,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38723,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38733,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38736,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38742,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38743,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38753,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38757,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38761,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38768,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38787,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38789,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38791,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38795,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38801,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38803,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38808,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38827,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38832,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38852,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38859,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38861,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38873,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38877,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38900,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38932,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38934,53,0,0,3,3
192.168.1.156,192.168.1.1,17,38936,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38954,53,0,0,4,4
192.168.1.156,192.168.1.1,17,38959,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38969,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38975,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38977,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38988,53,0,0,2,2
192.168.1.156,192.168.1.1,17,38998,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39002,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39003,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39011,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39018,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39030,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39031,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39032,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39052,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39056,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39057,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39071,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39089,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39096,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39122,53,0,0,3,3
192.168.1.156,192.168.1.1,17,39142,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39156,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39164,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39165,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39175,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39179,53,0,0,3,3
192.168.1.156,192.168.1.1,17,39187,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39188,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39190,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39211,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39212,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39215,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39243,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39254,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39255,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39258,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39264,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39267,53,0,0,2,2
192.168.1.156,192.168.1.1,17,39268,53,0,0,3,3
