 srcIp, dstIp, ipProto, srcPort, dstPort,srcMac, dstMac, ethType, protocol
192.168.1.211,192.168.1.168,17,14550,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14551,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14552,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14553,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14554,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14555,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14556,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14557,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14558,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14559,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1456,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14560,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14561,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14562,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14563,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14564,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14565,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14566,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14567,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14568,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14569,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1457,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14570,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14571,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14572,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14573,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14574,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14575,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14576,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14577,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14578,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14579,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1458,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14580,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14581,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14582,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14583,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14584,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14585,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14586,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14587,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14588,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14589,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1459,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14590,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14591,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14592,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14593,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14594,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14595,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14596,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14597,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14598,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14599,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,146,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,1460,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14600,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14601,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14602,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14603,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14604,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14605,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14606,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14607,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14608,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14609,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1461,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14610,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14611,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14612,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14613,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14614,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14615,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14616,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14617,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14618,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14619,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1462,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14620,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14621,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14622,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14623,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14624,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14625,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14626,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14627,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14628,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14629,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1463,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14630,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14631,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14632,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14633,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14634,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14635,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14636,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14637,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14638,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14639,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1464,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14640,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14641,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14642,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14643,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14644,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14645,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14646,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14647,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14648,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14649,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1465,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14650,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14651,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14652,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14653,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14654,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14655,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14656,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14657,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14658,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14659,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1466,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14660,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14661,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14662,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14663,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14664,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14665,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14666,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14667,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14668,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14669,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1467,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14670,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14671,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14672,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14673,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14674,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14675,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14676,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14677,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14678,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14679,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1468,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14680,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14681,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14682,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14683,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14684,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14685,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14686,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14687,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14688,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14689,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1469,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14690,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14691,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14692,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14693,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14694,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14695,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14696,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14697,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14698,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14699,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,147,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,1470,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14700,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14701,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14702,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14703,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14704,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14705,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14706,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14707,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14708,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14709,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1471,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14710,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14711,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14712,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14713,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14714,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14715,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14716,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14717,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14718,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14719,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1472,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14720,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14721,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14722,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14723,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14724,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14725,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14726,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14727,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14728,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14729,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1473,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14730,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14731,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14732,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14733,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14734,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14735,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14736,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14737,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14738,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14739,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1474,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14740,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14741,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14742,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14743,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14744,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14745,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14746,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14747,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14748,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14749,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1475,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14750,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14751,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14752,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14753,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14754,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14755,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14756,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14757,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14758,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14759,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1476,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14760,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14761,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14762,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14763,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14764,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14765,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14766,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14767,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14768,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14769,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1477,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14770,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14771,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14772,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14773,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14774,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14775,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14776,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14777,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14778,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14779,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1478,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14780,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14781,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14782,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14783,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14784,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14785,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14786,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14787,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14788,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14789,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1479,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14790,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14791,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14792,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14793,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14794,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14795,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14796,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14797,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14798,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14799,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,148,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,1480,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14800,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14801,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14802,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14803,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14804,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14805,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14806,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14807,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14808,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14809,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1481,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14810,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14811,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14812,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14813,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14814,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14815,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14816,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14817,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14818,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14819,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1482,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14820,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14821,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14822,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14823,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14824,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14825,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14826,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14827,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14828,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14829,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1483,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14830,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14831,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14832,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14833,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14834,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14835,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14836,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14837,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14838,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14839,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1484,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14840,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14841,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14842,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14843,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14844,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14845,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14846,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14847,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14848,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14849,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1485,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,14850,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14851,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14852,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14853,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14854,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14855,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14856,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14857,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14858,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14859,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1486,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14860,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14861,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14862,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14863,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14864,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14865,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14866,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14867,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14868,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14869,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1487,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14870,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14871,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14872,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14873,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14874,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14875,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14876,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14877,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14878,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14879,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1488,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14880,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14881,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14882,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14883,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14884,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14885,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14886,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14887,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14888,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14889,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1489,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14890,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14891,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14892,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14893,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14894,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14895,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14896,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14897,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14898,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14899,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,149,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,1490,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14900,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14901,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14902,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14903,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14904,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14905,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14906,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14907,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14908,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14909,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1491,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14910,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14911,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14912,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14913,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14914,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14915,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14916,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14917,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14918,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14919,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1492,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14920,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14921,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14922,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14923,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14924,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14925,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14926,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14927,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14928,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14929,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1493,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14930,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14931,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14932,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14933,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14934,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14935,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14936,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14937,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14938,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14939,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,1494,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14940,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14941,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,14942,3179,0,0,4,4
